82,0.7105671543,23.96147857
82.5,0.7200673685,24.25461383
83,0.7296820466,24.54967538
83.5,0.7394093928,24.84666159
84,0.7492476395,25.14559472
84.5,0.7591949309,25.44649927
85,0.7692492831,25.74939467
85.5,0.7794085828,26.05427752
86,0.789670558,26.36115321
86.5,0.8000327444,26.67005085
87,0.810492465,26.98098238
87.5,0.8210468055,27.29394953
88,0.8316925902,27.60894731
88.5,0.8424263609,27.92600278
89,0.8532443602,28.24512922
89.5,0.8641425156,28.56633219
90,0.8751164309,28.88960932
90.5,0.886161368,29.21496457
91,0.8972722405,29.54240115
91.5,0.9084436156,29.87191211
92,0.9196697327,30.20353068
92.5,0.9309445316,30.5372279
93,0.9422616631,30.87300923
93.5,0.9536145137,31.21089055
94,0.964996239,31.55085005
94.5,0.9763998127,31.89287072
95,0.9878180507,32.23697832
95.5,0.9992436457,32.58314753
96,1.010669217,32.93136102
96.5,1.022087362,33.2816096
97,1.033490689,33.63389937
97.5,1.044871868,33.98820088
98,1.056223677,34.3444795
98.5,1.067539037,34.70274585
99,1.078811034,35.06298902
99.5,1.090032937,35.42517431
100,1.101198232,35.78926155
100.5,1.112300639,36.15526794
101,1.123334118,36.52315317
101.5,1.134292873,36.89288387
102,1.145171253,37.2644177
102.5,1.155963848,37.6377337
103,1.166665513,38.01283566
103.5,1.177271325,38.38966964
104,1.187776485,38.7681984
104.5,1.198176309,39.1483796
105,1.208466206,39.53019966
105.5,1.218641651,39.91361267
106,1.228698192,40.29857424
106.5,1.238631423,40.68505376
107,1.248436945,41.07300791
107.5,1.258110318,41.46240469
108,1.267647058,41.85319628
108.5,1.277042636,42.24535688
109,1.28629249,42.63883831
109.5,1.295392044,43.03359903
110,1.304336723,43.42958501
110.5,1.31312196,43.82675235
111,1.321743231,44.22506054
111.5,1.330196097,44.62448026
112,1.338476242,45.02495944
112.5,1.346579525,45.42645324
113,1.35450202,45.82889235
113.5,1.362240088,46.23225036
114,1.369790498,46.63647669
114.5,1.377150456,47.04153915
115,1.38431757,47.44740025
115.5,1.39128995,47.85396679
116,1.398066279,48.26122535
116.5,1.404645698,48.6691484
117,1.411028255,49.0776824
117.5,1.41721464,49.48677352
118,1.423206256,49.89638423
118.5,1.429005195,50.30647621
119,1.434614231,50.71701129
119.5,1.440036794,51.12794515
120,1.445276952,51.53920202
120.5,1.450339631,51.95077457
121,1.455230291,52.36263489
121.5,1.459954932,52.7747323
122,1.464520057,53.18701706
122.5,1.468932603,53.59944617
123,1.473199884,54.01200564
123.5,1.477329526,54.42465886
124,1.481329347,54.83736899
124.5,1.48520746,55.25007839
125,1.488972162,55.66275964
125.5,1.49263166,56.07539855
126,1.496194113,56.48795513
126.5,1.499667545,56.90039753
127,1.503059979,57.31269019
127.5,1.506379267,57.72481727
128,1.509633039,58.13674635
128.5,1.512828676,58.54842912
129,1.515973283,58.95984147
129.5,1.519073676,59.37097465
130,1.522136367,59.78180133
130.5,1.525167556,60.1922976
131,1.528173119,60.60244203
131.5,1.531158607,61.01217827
132,1.534129248,61.42149847
132.5,1.537089952,61.83039972
133,1.54004532,62.23886206
133.5,1.542999647,62.64682997
134,1.545956932,63.05429509
134.5,1.548920898,63.46124285
135,1.551894982,63.86765296
